Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,duration,duration_formatted,Found
56648350,2023-01-29 01:55:10,2023-01-29 09:37:37,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10013.0,60 LAFAYETTE STREET,LAFAYETTE STREET,LEONARD STREET,FRANKLIN STREET,LEONARD STREET,FRANKLIN STREET,ADDRESS,NEW YORK,LAFAYETTE STREET,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",01/29/2023 09:37:37 AM,01 MANHATTAN,1001710031.0,MANHATTAN,983605.0,200302.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.71645943176269,-74.0023267359905,"(40.716459431762694, -74.0023267359905)",12076.0,56.0,4.0,32.0,2.0,7.7075,0 days 7 hours 42 minutes 27 seconds,1.0
56650049,2023-01-28 23:47:05,2023-01-29 12:14:08,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,11225.0,"Parkside Avenue Station House, Parkside Plaza, Flatbush, Brooklyn, Kings County, City of New York, New York, 11225, United States",,,,,,ADDRESS,City of New York,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,01/29/2023 12:14:08 PM,Unspecified BROOKLYN,,BROOKLYN,994933.0,178019.0,MOBILE,Unspecified,BROOKLYN,,,,Q,,,Mezzanine,40.65529127701072,-73.96149809200942,"(40.65529127701072, -73.96149809200942)",13509.0,17.0,2.0,11.0,44.0,12.450833333333334,0 days 12 hours 27 minutes 3 seconds,0.0
56646972,2023-01-28 22:44:36,2023-02-04 12:58:16,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,11103.0,"Walgreens, 47-07, Broadway, Queens, City of New York, New York, 11103, United States",,,,,,ADDRESS,City of New York,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,02/04/2023 12:58:16 PM,Unspecified QUEENS,,QUEENS,1008260.0,214833.0,MOBILE,Unspecified,QUEENS,,,,R,M R to Forest Hills,,Platform,40.75631086003365,-73.91333587198433,"(40.75631086003365, -73.91333587198433)",16860.0,39.0,3.0,33.0,72.0,158.2277777777778,6 days 14 hours 13 minutes 40 seconds,0.0
56651334,2023-01-28 22:22:05,2023-02-01 05:42:50,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,10019.0,"5 Times Square, 7th Avenue, Theater District, Manhattan, New York County, City of New York, New York, 10019, United States",,,,,,ADDRESS,City of New York,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,02/01/2023 05:42:50 AM,Unspecified MANHATTAN,,MANHATTAN,987690.0,214615.0,MOBILE,Unspecified,MANHATTAN,,,,R,,,Stairway,40.75574443605485,-73.98758342283777,"(40.75574443605485, -73.98758342283777)",13094.0,11.0,4.0,10.0,8.0,79.34583333333333,3 days 7 hours 20 minutes 45 seconds,0.0
56649519,2023-01-28 22:05:14,2023-01-31 08:41:38,DHS,Department of Homeless Services,Encampment,,Street/Sidewalk,10014.0,108 KING STREET,KING STREET,HUDSON STREET,GREENWICH STREET,HUDSON STREET,GREENWICH STREET,ADDRESS,NEW YORK,KING STREET,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,01/31/2023 08:41:42 AM,02 MANHATTAN,1005980058.0,MANHATTAN,982100.0,204541.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.72809422430162,-74.00775714075198,"(40.72809422430162, -74.00775714075198)",12077.0,57.0,4.0,10.0,1.0,58.60666666666667,2 days 10 hours 36 minutes 24 seconds,1.0
56650623,2023-01-28 22:02:52,2023-01-29 02:05:34,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10031.0,469 WEST  147 STREET,WEST  147 STREET,CONVENT AVENUE,AMSTERDAM AVENUE,CONVENT AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST  147 STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,01/29/2023 02:05:34 AM,09 MANHATTAN,1020620005.0,MANHATTAN,999225.0,240294.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.826214349536365,-73.94589093829818,"(40.826214349536365, -73.94589093829818)",12428.0,37.0,4.0,23.0,19.0,4.045,0 days 4 hours 2 minutes 42 seconds,0.0
56645627,2023-01-28 21:30:37,2023-01-31 00:51:28,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,11373.0,"Grand Avenue-Newtown (M,R), Grand Avenue, Elmhurst, Queens, City of New York, New York, 11373, United States",,,,,,ADDRESS,City of New York,,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",01/31/2023 12:51:28 AM,Unspecified QUEENS,,QUEENS,1018274.0,207814.0,MOBILE,Unspecified,QUEENS,,,,R,,,Mezzanine,40.73701262197117,-73.87722587461296,"(40.73701262197117, -73.87722587461296)",14784.0,66.0,3.0,5.0,68.0,51.3475,2 days 3 hours 20 minutes 51 seconds,1.0
56650695,2023-01-28 21:22:25,2023-02-01 14:11:23,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,11207.0,483 NEW LOTS AVENUE,NEW LOTS AVENUE,WYONA STREET,BRADFORD STREET,WYONA STREET,BRADFORD STREET,ADDRESS,BROOKLYN,NEW LOTS AVENUE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,02/01/2023 02:11:23 PM,05 BROOKLYN,3038430016.0,BROOKLYN,1014737.0,180902.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.663158434204405,-73.89011079494661,"(40.663158434204405, -73.89011079494661)",17214.0,45.0,2.0,25.0,47.0,88.81611111111111,3 days 16 hours 48 minutes 58 seconds,0.0
56651565,2023-01-28 19:49:13,2023-02-01 05:45:12,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,10007.0,"The Vitamin Shoppe, Chambers Street, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10007, United States",,,,,,ADDRESS,City of New York,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,02/01/2023 05:45:12 AM,Unspecified MANHATTAN,,MANHATTAN,982046.0,199746.0,ONLINE,Unspecified,MANHATTAN,,,,A,,Chambers St & Church St,Entrance,40.71493309379959,-74.00795040107904,"(40.71493309379959, -74.00795040107904)",11728.0,56.0,4.0,32.0,1.0,81.93305555555555,3 days 9 hours 55 minutes 59 seconds,0.0
56643384,2023-01-28 19:17:02,2023-01-29 02:04:07,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,10029.0,410 EAST  105 STREET,EAST  105 STREET,1 AVENUE,FRANKLIN D ROOSEVELT DRIVE,1 AVENUE,FRANKLIN D ROOSEVELT DRIVE,ADDRESS,NEW YORK,EAST  105 STREET,,Closed,,The Department of Homeless Services has reviewed your Service Request and determined that the issue is not within its jurisdiction.,01/29/2023 02:04:07 AM,11 MANHATTAN,1016960001.0,MANHATTAN,1000826.0,226651.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.78876523458023,-73.94013974493386,"(40.788765234580225, -73.94013974493386)",12426.0,7.0,4.0,35.0,14.0,6.784722222222222,0 days 6 hours 47 minutes 5 seconds,
56651742,2023-01-28 18:40:16,2023-01-31 00:46:37,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,10456.0,1230 TELLER AVENUE,TELLER AVENUE,EAST 168 STREET,EAST 169 STREET,EAST  168 STREET,EAST  169 STREET,ADDRESS,BRONX,TELLER AVENUE,,Closed,,The individual was found and outreach assistance was offered.,01/31/2023 12:46:37 AM,04 BRONX,2024310001.0,BRONX,1008864.0,242848.0,MOBILE,Unspecified,BRONX,,,,,,,,40.83320274293372,-73.9110530564091,"(40.833202742933715, -73.9110530564091)",10934.0,50.0,5.0,42.0,27.0,54.10583333333334,2 days 6 hours 6 minutes 21 seconds,1.0
56645359,2023-01-28 18:33:09,2023-01-31 09:24:42,DHS,Department of Homeless Services,Encampment,,Subway,10019.0,"7th Avenue, West 54th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",,,,,,,City of New York,,,Closed,,"The Department of Homeless Services (DHS) visited the location but could not find the condition you reported. If it still exists, please submit a new Service Request.",01/31/2023 09:24:46 AM,Unspecified MANHATTAN,,MANHATTAN,989336.0,217208.0,ONLINE,Unspecified,MANHATTAN,,,,E,B D E Uptown & The Bronx - Queens upper level,,Platform,40.76286076343741,-73.98164027353906,"(40.76286076343741, -73.98164027353906)",12081.0,11.0,4.0,51.0,10.0,62.85916666666667,2 days 14 hours 51 minutes 33 seconds,0.0
56649501,2023-01-28 18:31:02,2023-02-04 12:56:47,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,11373.0,"Grand Avenue-Newtown (M,R), Grand Avenue, Elmhurst, Queens, City of New York, New York, 11373, United States",,,,,,ADDRESS,City of New York,,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",02/04/2023 12:56:47 PM,Unspecified QUEENS,,QUEENS,1018274.0,207814.0,MOBILE,Unspecified,QUEENS,,,,R,,,Entrance,40.73701262197117,-73.87722587461296,"(40.73701262197117, -73.87722587461296)",14784.0,66.0,3.0,5.0,68.0,162.42916666666667,6 days 18 hours 25 minutes 45 seconds,1.0
56651957,2023-01-28 18:15:28,2023-01-29 01:01:15,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,10010.0,1 AVENUE,1 AVENUE,1 AVENUE,EAST   21 STREET,1 AVENUE,EAST 21 STREET,INTERSECTION,MANHATTAN,,,Closed,,The Department of Homeless Services has reviewed your Service Request and determined that the issue is not within its jurisdiction.,01/29/2023 01:01:15 AM,06 MANHATTAN,,MANHATTAN,989973.0,207259.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.73555287728203,-73.97934926219806,"(40.73555287728203, -73.97934926219806)",12073.0,71.0,4.0,50.0,7.0,6.763055555555556,0 days 6 hours 45 minutes 47 seconds,
56650831,2023-01-28 18:13:14,2023-01-29 02:06:45,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,10018.0,9 AVENUE,9 AVENUE,WEST   40 STREET,WEST   41 STREET,WEST   40 STREET,WEST   41 STREET,BLOCKFACE,MANHATTAN,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,01/29/2023 02:06:45 AM,04 MANHATTAN,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,,,,,2.81150385,101.79069768960755,"(2.8115038500000002, 101.79069768960755)",,,,,,7.891944444444444,0 days 7 hours 53 minutes 31 seconds,0.0
56645832,2023-01-28 17:57:59,2023-01-29 12:14:34,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,11225.0,"Prospect Park, Flatbush Avenue, Brooklyn, Kings County, City of New York, New York, 11225, United States",,,,,,ADDRESS,City of New York,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,01/29/2023 12:14:34 PM,Unspecified BROOKLYN,,BROOKLYN,994724.0,180322.0,MOBILE,Unspecified,BROOKLYN,,,,Q,,,Mezzanine,40.661612754988056,-73.96224775813623,"(40.661612754988056, -73.96224775813623)",13509.0,17.0,2.0,11.0,44.0,18.27638888888889,0 days 18 hours 16 minutes 35 seconds,0.0
56652198,2023-01-28 17:53:28,2023-01-31 09:37:57,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,11225.0,"Prospect Park, Flatbush Avenue, Brooklyn, Kings County, City of New York, New York, 11225, United States",,,,,,ADDRESS,City of New York,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,01/31/2023 09:37:57 AM,Unspecified BROOKLYN,,BROOKLYN,994724.0,180322.0,MOBILE,Unspecified,BROOKLYN,,,,Q,,,Mezzanine,40.661612754988056,-73.96224775813623,"(40.661612754988056, -73.96224775813623)",13509.0,17.0,2.0,11.0,44.0,63.74138888888889,2 days 15 hours 44 minutes 29 seconds,0.0
56648025,2023-01-28 17:53:18,2023-02-12 10:19:49,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,11209.0,"59th Street, 4th Avenue, Bay Ridge, Brooklyn, Kings County, City of New York, New York, 11209, United States",,,,,,ADDRESS,City of New York,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,02/12/2023 10:19:49 AM,Unspecified BROOKLYN,,BROOKLYN,977761.0,170612.0,MOBILE,Unspecified,BROOKLYN,,,,R,,,Stairway,40.63496472637004,-74.02337946048613,"(40.634964726370036, -74.02337946048613)",18180.0,10.0,2.0,44.0,41.0,352.44194444444446,14 days 16 hours 26 minutes 31 seconds,0.0
56648150,2023-01-28 17:46:51,2023-01-29 01:00:47,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,10005.0,95 WALL STREET,WALL STREET,GOUVERNEUR LANE,WALL STREET,GOUVERNEUR LANE,WALL STREET,ADDRESS,NEW YORK,WALL STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,01/29/2023 01:00:47 AM,01 MANHATTAN,1000330011.0,MANHATTAN,982174.0,196102.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.70493120920322,-74.00748754821632,"(40.704931209203224, -74.00748754821632)",11726.0,56.0,4.0,32.0,1.0,7.232222222222222,0 days 7 hours 13 minutes 56 seconds,0.0
56651946,2023-01-28 17:10:49,2023-01-29 01:01:01,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10002.0,80 HENRY STREET,HENRY STREET,MANHATTAN BR APPROACH,6 AVENUE LINE,MANHATTAN BR APPROACH,6 AVENUE LINE,ADDRESS,NEW YORK,HENRY STREET,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",01/29/2023 01:01:01 AM,03 MANHATTAN,1002750003.0,MANHATTAN,985963.0,199067.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.713069509562175,-73.9938209363574,"(40.713069509562175, -73.9938209363574)",11723.0,70.0,4.0,32.0,2.0,7.836666666666667,0 days 7 hours 50 minutes 12 seconds,1.0
56643572,2023-01-28 17:05:52,2023-02-01 05:45:46,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,11103.0,30-78 STEINWAY STREET,STEINWAY STREET,30 AVENUE,31 AVENUE,30 AVENUE,31 AVENUE,ADDRESS,ASTORIA,STEINWAY STREET,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",02/01/2023 05:45:46 AM,01 QUEENS,4006600081.0,QUEENS,1007392.0,216944.0,PHONE,Unspecified,QUEENS,,,,,,,,40.7621073264715,-73.91646165064995,"(40.7621073264715, -73.91646165064995)",16860.0,39.0,3.0,4.0,72.0,84.665,3 days 12 hours 39 minutes 54 seconds,1.0
56651804,2023-01-28 16:33:59,2023-01-29 01:05:51,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,10013.0,256 WEST STREET,WEST STREET,LAIGHT STREET,VESTRY STREET,LAIGHT STREET,VESTRY STREET,ADDRESS,NEW YORK,WEST STREET,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",01/29/2023 01:05:51 AM,01 MANHATTAN,1002187501.0,MANHATTAN,981003.0,202474.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.7224204766254,-74.01171408919161,"(40.722420476625395, -74.01171408919161)",12076.0,56.0,4.0,32.0,1.0,8.531111111111112,0 days 8 hours 31 minutes 52 seconds,1.0
56647370,2023-01-28 16:20:27,2023-01-29 02:04:27,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10036.0,7 TIMES SQUARE,TIMES SQUARE,BROADWAY,7 AVENUE,BROADWAY,7 AVENUE,ADDRESS,NEW YORK,TIMES SQUARE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,01/29/2023 02:04:27 AM,05 MANHATTAN,1009940001.0,MANHATTAN,987940.0,214677.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75591450946718,-73.98668102129851,"(40.75591450946718, -73.98668102129851)",13094.0,11.0,4.0,10.0,8.0,9.733333333333333,0 days 9 hours 44 minutes 0 seconds,0.0
56651003,2023-01-28 16:15:19,2023-01-29 02:04:45,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10036.0,1500 BROADWAY,BROADWAY,WEST 43 STREET,WEST 44 STREET,WEST   43 STREET,WEST   44 STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",01/29/2023 02:04:45 AM,05 MANHATTAN,1009960001.0,MANHATTAN,988136.0,215020.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7568558730713,-73.98597336511823,"(40.7568558730713, -73.98597336511823)",13094.0,11.0,4.0,51.0,8.0,9.823888888888888,0 days 9 hours 49 minutes 26 seconds,1.0
56650529,2023-01-28 15:59:51,2023-01-31 00:47:27,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10469.0,3066 FENTON AVENUE,FENTON AVENUE,KNAPP STREET,HAMMERSLEY AVENUE,KNAPP STREET,HAMMERSLEY AVENUE,ADDRESS,BRONX,FENTON AVENUE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,01/31/2023 12:47:27 AM,12 BRONX,2047620070.0,BRONX,1027188.0,256339.0,PHONE,Unspecified,BRONX,,,,,,,,40.87016139861743,-73.84474981999342,"(40.87016139861743, -73.84474981999342)",11607.0,29.0,5.0,2.0,30.0,56.79333333333334,2 days 8 hours 47 minutes 36 seconds,0.0
56651882,2023-01-28 15:52:15,2023-02-01 05:48:13,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,11234.0,1760 UTICA AVENUE,UTICA AVENUE,AVENUE I,AVENUE J,AVENUE I,AVENUE J,ADDRESS,BROOKLYN,UTICA AVENUE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,02/01/2023 05:48:13 AM,18 BROOKLYN,3077750051.0,BROOKLYN,1004234.0,168582.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62937264194586,-73.92800492568782,"(40.629372641945864, -73.92800492568782)",13825.0,5.0,2.0,26.0,38.0,85.93277777777777,3 days 13 hours 55 minutes 58 seconds,0.0
56648401,2023-01-28 15:46:34,2023-01-29 22:09:45,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,10011.0,"125, West 14th Street, Chelsea District, Manhattan, New York County, City of New York, New York, 10011, United States",,,,,,ADDRESS,City of New York,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,01/29/2023 10:09:45 PM,Unspecified MANHATTAN,,MANHATTAN,984878.0,208075.0,ONLINE,Unspecified,MANHATTAN,,,,1,,,Entrance,40.73779442489342,-73.99773386344371,"(40.73779442489342, -73.99773386344371)",12074.0,12.0,4.0,10.0,7.0,30.386388888888888,1 days 6 hours 23 minutes 11 seconds,0.0
56644527,2023-01-28 15:30:24,2023-01-31 08:21:45,DHS,Department of Homeless Services,Encampment,,Street/Sidewalk,11215.0,593 4 AVENUE,4 AVENUE,PROSPECT EXPRESSWAY,17 STREET,PROSPECT EXPRESSWAY,17 STREET,ADDRESS,BROOKLYN,4 AVENUE,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,01/31/2023 08:21:49 AM,07 BROOKLYN,3006280072.0,BROOKLYN,986141.0,181590.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.665099127417854,-73.9931837675623,"(40.665099127417854, -73.9931837675623)",17617.0,9.0,2.0,7.0,45.0,64.85583333333334,2 days 16 hours 51 minutes 21 seconds,1.0
56645133,2023-01-28 15:28:32,2023-01-29 12:15:05,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,11226.0,"Newkirk Plaza, Brooklyn, Kings County, City of New York, New York, 11226, United States",,,,,,ADDRESS,City of New York,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,01/29/2023 12:15:05 PM,Unspecified BROOKLYN,,BROOKLYN,994576.0,170656.0,MOBILE,Unspecified,BROOKLYN,,,,Q,,,Mezzanine,40.63508185505916,-73.96279600291257,"(40.635081855059155, -73.96279600291257)",13510.0,60.0,2.0,11.0,43.0,20.77583333333333,0 days 20 hours 46 minutes 33 seconds,0.0
56648529,2023-01-28 15:03:31,2023-01-29 01:01:50,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,10017.0,5 AVENUE,5 AVENUE,5 AVENUE,EAST   42 STREET,5 AVENUE,EAST 42 STREET,INTERSECTION,MANHATTAN,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,01/29/2023 01:01:50 AM,05 MANHATTAN,,MANHATTAN,989545.0,213791.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.75348184923692,-73.98088850486347,"(40.75348184923692, -73.98088850486347)",12079.0,11.0,4.0,51.0,8.0,9.971944444444444,0 days 9 hours 58 minutes 19 seconds,0.0
56644477,2023-01-28 14:59:15,2023-01-31 08:42:23,DHS,Department of Homeless Services,Encampment,,Street/Sidewalk,10018.0,1430 BROADWAY,BROADWAY,WEST   39 STREET,WEST   40 STREET,WEST   39 STREET,WEST   40 STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,"The Department of Homeless Services (DHS) visited the location but could not find the condition you reported. If it still exists, please submit a new Service Request.",01/31/2023 08:42:27 AM,05 MANHATTAN,1008150046.0,MANHATTAN,987878.0,214037.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.75415789790519,-73.98690515434335,"(40.75415789790519, -73.98690515434335)",12080.0,11.0,4.0,51.0,8.0,65.7188888888889,2 days 17 hours 43 minutes 8 seconds,0.0
56646944,2023-01-28 14:50:54,2023-01-29 01:01:34,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10023.0,1841 BROADWAY,BROADWAY,WEST 60 STREET,WEST 61 STREET,WEST   60 STREET,WEST   61 STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",01/29/2023 01:01:34 AM,07 MANHATTAN,1011130018.0,MANHATTAN,989205.0,219506.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.76916825312272,-73.98211147059014,"(40.769168253122714, -73.98211147059014)",12420.0,20.0,4.0,10.0,12.0,10.177777777777775,0 days 10 hours 10 minutes 40 seconds,1.0
56650278,2023-01-28 14:41:26,2023-01-31 00:47:44,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,10040.0,"191st Street, Saint Nicholas Avenue, Manhattan Community Board 12, Manhattan, New York County, City of New York, New York, 10040, United States",,,,,,ADDRESS,City of New York,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,01/31/2023 12:47:44 AM,Unspecified MANHATTAN,,MANHATTAN,1003777.0,250866.0,MOBILE,Unspecified,MANHATTAN,,,,1,1 Uptown & The Bronx,,Platform,40.855222507789215,-73.92941245306655,"(40.855222507789215, -73.92941245306655)",13098.0,47.0,4.0,39.0,22.0,58.105,2 days 10 hours 6 minutes 18 seconds,0.0
56651575,2023-01-28 14:39:32,2023-01-28 23:25:54,DHS,Department of Homeless Services,Encampment,,Street/Sidewalk,11372.0,35-01 94 STREET,94 STREET,35 AVENUE,37 AVENUE,35 AVENUE,37 AVENUE,ADDRESS,JACKSON HEIGHTS,94 STREET,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,01/28/2023 11:25:59 PM,03 QUEENS,,QUEENS,1019308.0,213515.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.75265638544543,-73.87346501951752,"(40.75265638544543, -73.87346501951752)",14783.0,65.0,3.0,21.0,73.0,8.77277777777778,0 days 8 hours 46 minutes 22 seconds,1.0
56645932,2023-01-28 14:35:09,2023-02-01 05:46:16,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,11103.0,30-78 STEINWAY STREET,STEINWAY STREET,30 AVENUE,31 AVENUE,30 AVENUE,31 AVENUE,ADDRESS,ASTORIA,STEINWAY STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,02/01/2023 05:46:16 AM,01 QUEENS,4006600081.0,QUEENS,1007392.0,216944.0,PHONE,Unspecified,QUEENS,,,,,,,,40.7621073264715,-73.91646165064995,"(40.7621073264715, -73.91646165064995)",16860.0,39.0,3.0,4.0,72.0,87.18527777777778,3 days 15 hours 11 minutes 7 seconds,0.0
56644845,2023-01-28 14:18:23,2023-02-01 05:46:39,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,11375.0,107-50 QUEENS BOULEVARD,QUEENS BOULEVARD,70 ROAD,71 AVENUE,70 ROAD,71 AVENUE,ADDRESS,FOREST HILLS,QUEENS BOULEVARD,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,02/01/2023 05:46:39 AM,06 QUEENS,4032390009.0,QUEENS,1027368.0,202228.0,PHONE,Unspecified,QUEENS,,,,,,,,40.72164078138805,-73.84444642665554,"(40.721640781388054, -73.84444642665554)",14786.0,40.0,3.0,28.0,70.0,87.47111111111111,3 days 15 hours 28 minutes 16 seconds,0.0
56644535,2023-01-28 14:17:04,2023-01-28 15:27:39,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10017.0,3 VANDERBILT AVENUE,VANDERBILT AVENUE,EAST 42 STREET,EAST 43 STREET,EAST   42 STREET,EAST   43 STREET,ADDRESS,NEW YORK,VANDERBILT AVENUE,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",01/28/2023 03:27:39 PM,05 MANHATTAN,,MANHATTAN,990279.0,213452.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.752550910196845,-73.9782395478363,"(40.752550910196845, -73.9782395478363)",12079.0,11.0,4.0,51.0,8.0,1.176388888888889,0 days 1 hours 10 minutes 35 seconds,1.0
56651124,2023-01-28 14:12:31,2023-02-01 05:47:34,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,11222.0,GREENPOINT AVENUE,GREENPOINT AVENUE,GREENPOINT AVENUE,MANHATTAN AVENUE,GREENPOINT AVENUE,MANHATTAN AVENUE,INTERSECTION,BROOKLYN,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,02/01/2023 05:47:34 AM,01 BROOKLYN,,BROOKLYN,996931.0,205311.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.73019885741805,-73.9542458544055,"(40.73019885741805, -73.9542458544055)",18182.0,36.0,2.0,38.0,57.0,87.58416666666666,3 days 15 hours 35 minutes 3 seconds,0.0
56648392,2023-01-28 14:07:52,2023-01-31 00:48:53,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,10040.0,"190th Street, Margaret Corbin Plaza, Fort George, Manhattan, New York County, City of New York, New York, 10040, United States",,,,,,ADDRESS,City of New York,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,01/31/2023 12:48:53 AM,Unspecified MANHATTAN,,MANHATTAN,1002457.0,252249.0,MOBILE,Unspecified,MANHATTAN,,,,A,,,Mezzanine,40.85902124860237,-73.93418032181255,"(40.859021248602374, -73.93418032181255)",13098.0,47.0,4.0,39.0,22.0,58.68361111111111,2 days 10 hours 41 minutes 1 seconds,0.0
